order_id,products
1128396,30391 31717  NA
3367394,8412 46252  NA
1961313,19348 28577  NA
2941775,7521 25718  NA
1520689,3513 3957  NA
1673149,18379 19348 33541 38028
1955836,11520 48857  NA
3078569,8859 39984  NA
2651014,33198 35914  NA
1746798,32989 34197  NA
3383255,44570 45190  NA
2549785,28745 29447  NA
911976,20339 31467  NA
909036,39276 48716  NA
2801024,3298 10509  NA
2477116,14858 18281  NA
2050846,13176 32566  NA
1686381,19202 27730  NA
2010106,21137 24852  NA
1122243,15937 25931  NA
2345359,7748 8230  NA
1363922,3990 24852  NA
1175363,13176 24838 26128 39861
53212,12614 43735  NA
388134,12341 35561  NA
1346763,9076 28553 31506 46802
564965,1017 17758  NA
543092,18418 21903 27845 47626
1398220,24852 33575  NA
1627701,32156 45190  NA
2289908,16797 20955  NA
3163452,5785 8242  NA
2693381,3693 5158 13914 29523
1260848,43154 48697  NA
234807,4920 44570  NA
2491389,35306 36189 43749 44765
1784615,196 6184 13424 13575
3220516,663 19508 20788 21616
1232519,1311 8322 9243 12323
3178709,2962 14947  NA
1379700,21709 35221  NA
1332054,1117 11763  NA
1593619,2966 13166  NA
1230754,34335 37220  NA
2259176,9076 10957 16797 22736
24511,17224 31596  NA
280283,18897 47766  NA
1997552,24749 38729  NA
3395627,10258 45051  NA
385718,22610 43183  NA
3147746,3887 13176 16953 42526
2624361,2825 47759  NA
2723636,33754 44765  NA
3368834,6901 9076  NA
1114356,16797 24852  NA
775616,6187 27845  NA
2275908,6871 8571  NA
218068,33352 39409  NA
721963,2832 11784 19612 21777
3217979,19057 27521  NA
1869116,38428 43154  NA
1924067,24852 34234  NA
2120479,2581 5438 5612 8277
3125102,7381 22151  NA
1628115,3693 29392  NA
2204811,2228 15842 19660 20600
481915,19660 45007 46820 47626
2951085,16797 37011  NA
228105,17461 18465 21616 45007
1372578,7647 26209  NA
1752794,27931 32550  NA
2217235,13176 44632  NA
3209394,35914 36186  NA
2328202,27471 35628  NA
334723,945 30696  NA
2973615,32478 38768  NA
187070,13176 19691  NA
1182674,20161 24852  NA
1015255,47766 48679  NA
1252726,9411 12844 23102 37722
939897,2120 28155  NA
260604,2203 23909  NA
3247545,14258 24571  NA
1460488,2966 14632  NA
3127479,6182 6193 6532 6758
1183144,11520 13176  NA
2034122,21938 22935 27845 46139
1936171,2966 10468 37776 48163
2995012,9934 30914 37729 41411
1935319,20127 24852  NA
2235856,12107 24852  NA
2626477,13176 27845  NA
1383632,329 3869 5187 6489
2272208,1729 13176  NA
1984756,10603 11440 30353 36772
3219941,5475 6274 12894 21137
3250426,4210 4966 5240 8542
3037179,19049 27845  NA
478437,25146 42736  NA
34416,3957 5479 7781 13176
3070796,18465 34969  NA
1349266,28427 33754  NA
958572,7607 13176 14447 22915
1929742,5077 24852  NA
434086,23909 32971  NA
2744146,5161 21525  NA
259198,714 28449  NA
245382,2729 6414 13423 16044
2481031,21137 23423  NA
3049249,3696 47672  NA
1304011,7781 38456 42625 47766
684734,8805 14252 14897 19348
1878360,17316 24852  NA
3363581,6758 12341  NA
3095382,19759 47626  NA
2689338,23909 28842  NA
3123398,17429 24852  NA
345109,24852 46802  NA
3155159,14147 37542  NA
1690041,7781 9550  NA
3187650,19616 43352  NA
1551114,13176 16797  NA
2571203,22825 47209  NA
1124713,26604 27966  NA
998251,20345 37158  NA
3156438,24852 45793  NA
361869,3231 41319  NA
3279021,24852 47977  NA
526835,4176 15765  NA
2069786,24852 47766  NA
2042504,22935 45066  NA
2936210,3142 17794  NA
1698068,37215 47144  NA
975845,196 21137  NA
1638620,353 1582 2081 3407
2782688,2825 12606  NA
1353963,42265 46906  NA
136247,13914 18488 32921 48812
2733297,5876 16797 26384 47766
91860,31404 33198  NA
1332065,4347 24852  NA
977196,1374 39643  NA
184658,27683 34969  NA
839312,17334 32691  NA
745374,19348 24852  NA
2413050,13870 48034  NA
1852780,12944 13176 15630 21445
1678456,8571 12341  NA
1138061,486 837 2120 2380
1788391,21137 27690  NA
1539024,16797 39790  NA
1036266,5785 12384  NA
834032,9290 34217  NA
2276608,9339 19882  NA
3378478,8812 21963  NA
341379,10070 42450  NA
2685573,10199 40215  NA
794961,21903 39863  NA
717578,7303 48870  NA
870024,13176 16797  NA
82368,13176 21137  NA
1739657,25588 35263  NA
2586283,10275 11281  NA
1756669,1409 9203  NA
1178797,31651 32455  NA
1911618,11148 16620 33772 44980
586960,19348 40706  NA
3013478,36127 46979  NA
850619,24852 26128  NA
1941199,14992 46294  NA
203585,5086 40593  NA
1847320,9387 9901 33819 44127
3159958,2716 17807  NA
895588,13578 30668  NA
1695792,2361 5479  NA
3040225,21267 36821  NA
2624162,4210 24852  NA
120477,6104 21386  NA
2979808,6104 24852  NA
2761077,8309 11520 28985 42244
1492284,28986 47042  NA
2111539,9175 47141  NA
821951,13176 44632  NA
1816851,5360 19660  NA
137328,43262 43504  NA
2231944,32650 39636  NA
2157292,4605 14992  NA
2918032,14979 31651 39275 43352
3403532,2078 5426  NA
26483,35503 47766  NA
2680296,12476 37919  NA
506919,5077 42834  NA
3383788,10880 45104  NA
2092049,6348 10032 11498 15902
360531,20995 27086 27683 35887
3253990,47209 49235  NA
2955130,5450 39877  NA
22240,6789 15221  NA
1634675,4591 14965 24184 46889
1997404,15226 27966 40723 46676
3083327,8571 19691  NA
558914,23630 40174  NA
2084069,106 27845  NA
1115897,11520 13176 21405 22963
1981365,21903 28985  NA
2298770,16365 47058  NA
2450118,24852 47766  NA
3121759,17122 35652  NA
466068,10326 31651 41400 46562
1043602,25466 45158  NA
1402459,6729 43352  NA
976119,8571 15541  NA
2260641,15902 19734  NA
986139,22935 42504  NA
1151812,14947 35221  NA
3293928,2124 13646 15950 17316
699846,14564 21349 25459 28748
628067,11452 20144  NA
1928414,29315 31648  NA
309563,13083 24852  NA
459024,9020 24852 26665 35551
1897977,12606 24852  NA
847558,23909 26040  NA
2374788,10749 21137 33198 33572
3248736,13176 25199  NA
2360251,12384 13351  NA
1615093,11520 32579  NA
205964,7407 10341 15208 32553
925132,486 1134 2014 4962
1865551,5460 18379  NA
2391182,46106 47766  NA
3126043,13176 28465 38456 41950
1499359,28221 34827  NA
2314890,196 6184 9327 9431
848881,4605 5525  NA
1762857,39180 47766  NA
2153592,22754 38890  NA
2176440,19625 32360  NA
2746287,22929 24024  NA
2437750,29447 38689  NA
2091529,4724 20940 37687 44683
898944,3835 17948  NA
1301176,26790 45066  NA
351866,13176 24489  NA
3216747,19019 49517  NA
2142051,23288 46516  NA
626911,27845 38387  NA
3013704,15424 42736  NA
2919184,14573 22825  NA
2546650,5785 45916  NA
716168,7452 7493  NA
2142944,27845 45066  NA
1092018,18691 24852  NA
2558125,22559 22959  NA
2838771,4138 10163 11889 18465
253338,24852 41273  NA
2253927,6680 21938  NA
3030771,7862 19767 20955 23484
952831,2463 31044  NA
3409351,24441 46149  NA
3020784,12276 30252  NA
13533,16483 17341 21397 29925
3368312,9348 20835  NA
586154,19660 26634  NA
3389950,4294 29487  NA
2543739,2719 18394 24643 31954
2559702,20240 40531  NA
2363378,10227 11819  NA
133820,17460 37164  NA
1481098,26604 35221 36929 44632
2482768,4210 12916  NA
659310,13176 28458 31461 46654
730833,196 37710  NA
2155268,486 19298 24852 27695
359744,24024 31766  NA
942761,3599 30442  NA
2561347,13225 38689  NA
3011990,31426 31553  NA
2581776,1463 24852  NA
1916647,23291 24852  NA
330246,7969 8424  NA
2497431,5479 43654  NA
2847957,23075 24024  NA
3167041,148 8204 30696 46572
3334074,4210 43279  NA
1085327,10607 16436  NA
2815691,23341 28968 29315 41640
2498268,3808 15700 37158 41618
87344,13176 34197  NA
984150,14161 16797 20995 26882
2673146,755 1160 2120 2434
2976664,24852 28985  NA
237521,33000 37250  NA
2659096,836 4210  NA
349278,13646 19982  NA
291639,21709 35986  NA
917676,10749 47209  NA
2825211,196 32478  NA
812139,8518 22935 30391 46979
2468539,23094 29447  NA
2613280,24852 48116  NA
1412909,13176 30633  NA
2499951,4605 20114 23102 34969
83993,8518 17794  NA
66220,21883 24852  NA
3082878,4210 45066  NA
3150091,4920 5785  NA
1382575,1398 8104 34295 41828
2372496,3407 13083  NA
129728,21137 27086 30391 38689
86375,21386 28590  NA
1650408,17284 19678 20583 32689
1760672,397 1525 2271 7413
1976661,24852 26620  NA
2488700,4724 16797  NA
2166601,36865 47766  NA
3262086,25804 40198  NA
2817136,29487 47766  NA
1857344,12440 27521  NA
205383,26620 44632  NA
1186986,890 3957 5616 5876
2718041,3721 34044  NA
2349004,13176 19887 20940 46669
689015,3265 12341 21313 46149
1727,12218 40310  NA
1136378,45066 47766  NA
1869309,14761 33357  NA
1398784,5646 29077  NA
1499896,19660 20345  NA
3295181,17313 19887 21288 43352
551301,13176 38928  NA
1444511,14379 19301 24852 29660
1227218,13176 39721  NA
196349,39657 46149  NA
42206,21038 22035  NA
1596150,11463 28634  NA
1313432,2480 8667 13245 14833
1374883,27845 41593  NA
909645,17044 27845  NA
256233,7069 29615  NA
205359,24852 43662  NA
1224596,726 44632  NA
931093,4731 14114  NA
2972482,5640 45223  NA
2548543,5785 28204  NA
88709,10957 16696  NA
317391,1811 31981  NA
3127489,8021 35547  NA
926255,35221 44632  NA
1038766,22035 44632  NA
647475,14947 30908  NA
965739,4210 34126  NA
1484850,9175 11073  NA
865291,27845 28985  NA
2088994,9036 24852  NA
2521698,1689 3856  NA
923916,5976 44042  NA
2550884,24852 28204  NA
627559,9067 27910  NA
2786258,13176 27966  NA
2172658,2693 48559  NA
2591811,7520 39877  NA
371218,12500 12606  NA
2221238,13176 38689  NA
697622,39877 47766  NA
1412079,14678 40910  NA
3201036,4982 21903  NA
3065805,9839 16154 18465 19057
242310,2979 3469  NA
406377,7748 9736 22151 37453
2993336,4574 22963 28535 34169
3049623,9124 34027 40292 45185
3171309,21137 47209  NA
2341560,24964 46979  NA
268444,16797 43136  NA
789218,6008 18689  NA
2478616,21903 37646  NA
618000,15261 21573 40516 49267
1171801,93 728 11520 25069
406793,36944 47766  NA
3373327,5450 24852  NA
2094532,7781 21376  NA
570831,21137 43295  NA
1300608,24838 34658  NA
1361387,8637 12857 28622 28930
3101544,5994 6615 21292 30588
538430,13176 15872  NA
785845,27344 27845  NA
280439,20772 49235  NA
441825,13176 47209  NA
1140698,8859 35413  NA
1592588,277 11874 23375 36436
3224845,2295 5876 21903 26209
176457,8859 24649  NA
2728394,15700 32689  NA
2167252,24852 46047  NA
2463338,23909 43983  NA
393325,28682 35167 36011 46226
3329510,16759 27104 33198 47209
413781,13166 26369 29447 30233
3053732,5212 36127  NA
1877873,677 8230 9666 18362
2438454,37722 40535  NA
3102453,8536 20919 24852 24954
2382223,8859 19660  NA
2671177,7963 47766  NA
755344,5652 6238 8518 10814
775579,4576 8728  NA
1095978,15290 24184 25890 44142
109448,8571 35951  NA
896113,12237 26949  NA
1191029,27845 35628  NA
1951514,8174 13870  NA
2935741,2086 16415  NA
2595266,5077 24852  NA
2196614,146 1891 38775 42265
2165573,3800 40910  NA
948975,7029 26738  NA
2134690,13176 28928  NA
3062746,20114 35163  NA
3383375,19875 24852  NA
1219280,24852 30962  NA
1510769,6846 16696  NA
1557415,8424 15130 19173 21573
1265357,25986 30353  NA
1354743,7901 24759  NA
1612877,1940 34503  NA
2572069,4595 20852 22610 40214
986163,18855 24852  NA
706422,20955 49414  NA
1710996,4274 16072 24363 24852
2606153,11 888 937 3229
1004689,11777 18027 24852 33055
33951,13176 36011  NA
1363890,3486 32455  NA
380488,6184 10473  NA
3404750,329 5479  NA
3268695,24964 27086  NA
970050,1443 17789  NA
2775287,21709 26620 35221 44632
2112588,17902 48004  NA
2442603,18465 27845  NA
1351453,276 3124 3584 3665
1865349,11925 14917  NA
1968160,2966 5268 11461 21410
2108076,8580 29103  NA
577542,20379 27521 47766 48489
2385002,3957 19354 27845 46906
3107363,14536 45190  NA
1176905,5134 16521 24852 27999
1753432,24852 32578  NA
3211393,13176 24964  NA
484916,1511 28204  NA
629366,2326 3599  NA
572648,1263 10673  NA
1439545,19660 24852  NA
297962,3782 6827  NA
2061304,4451 21903  NA
1924737,22935 27242  NA
2753121,5450 24852 28427 40897
138135,21019 46979  NA
844029,8516 32109  NA
2019800,21616 34497  NA
1969326,31640 41950  NA
2407058,5550 20082  NA
415981,196 43154  NA
1878141,33754 47630  NA
1857332,3896 5303  NA
2253068,358 12879  NA
939631,659 9075  NA
3008925,14218 21137  NA
2507190,1398 13588 27610 30017
2905196,2962 41519  NA
470200,4799 16797 19893 21616
139580,24024 36758  NA
2994724,2115 12796 16178 19033
1746823,12384 13176  NA
1267019,13176 36164  NA
3168851,6347 47766  NA
2980832,3952 13166  NA
2339163,4920 11365  NA
1438256,365 588  NA
1494816,24235 32446  NA
2863331,4671 5818 10749 16823
3183105,29503 32235  NA
1818600,21137 38277  NA
2259040,21137 27845  NA
1096037,21903 24852  NA
1136500,2604 14633 17533 21019
1850735,2748 34929  NA
1109438,5114 30561  NA
1671226,23504 27985  NA
1600430,5612 18615  NA
648016,130 4020 6184 7146
822794,7393 12894  NA
1111933,6991 10032 11331 13176
2598495,1104 7521 19677 26209
746521,36594 37691  NA
1689677,14947 44632  NA
1645617,13176 20876  NA
1141308,24852 35430  NA
568837,4210 9558  NA
2138233,24532 26317  NA
1893430,4366 5818 7948 8479
2174224,27730 30489  NA
1595359,196 46061  NA
2063129,44765 47626  NA
821791,47626 49683  NA
522069,47626 47766  NA
97867,9387 31248  NA
693614,1957 6878 9434 16953
2882161,38383 42557 44103 49235
258965,27274 39275  NA
1002127,1940 13176 16797 37104
2066386,2228 18465 24082 26317
288375,4149 4724  NA
2450644,196 5258  NA
1476679,5876 11782 13176 21137
66818,35221 44632  NA
2447363,4518 39928  NA
1268269,10768 33787 36011 47087
3265032,29509 44292  NA
2032416,9421 30776  NA
208105,19604 24852  NA
1984604,1940 6052  NA
252568,5769 6184  NA
229137,6066 6184 15772 46061
1552964,19154 47825  NA
3152272,36487 38300  NA
118808,8859 19660  NA
2408257,27966 49683  NA
1241439,24852 28553  NA
1929577,11520 13702  NA
1587226,5769 36534  NA
825749,32478 35561  NA
1690951,19354 31100  NA
3087180,1689 13176  NA
1638002,890 14233  NA
2582860,13176 24019  NA
2742228,5876 41950  NA
2267907,8800 45596  NA
487894,26620 46785  NA
2447876,27690 44103  NA
1398787,26856 32141  NA
3048207,196 43739  NA
363822,13388 13951 16644 19495
1729086,3434 13176 19171 23044
1395798,381 12124 13176 37929
914952,2966 3957  NA
1746226,11520 20114 28985 38383
703711,18027 47766  NA
1072422,21903 40706  NA
1889614,4100 5068 6087 27156
1321961,4920 12341  NA
2263137,1463 13176  NA
884262,4809 13176  NA
1043790,6631 7559 11182 13598
834270,14218 25072  NA
1671618,24852 38689  NA
1567445,22035 45066  NA
723052,4920 24852  NA
552241,21903 24852  NA
1341899,22935 45007  NA
1574633,10957 49191  NA
1851812,21454 44632  NA
2540763,4605 5077  NA
2635748,26165 42450  NA
1056897,5618 13733 15872 17316
1320693,17313 39534  NA
388651,29731 46189  NA
1815434,6615 8048  NA
3260319,36586 42323  NA
2366233,10326 49235  NA
2615154,33768 39275  NA
412893,1194 8197  NA
821643,8048 8571  NA
1056308,9507 15693  NA
318284,3869 6515 7493 7863
1861224,210 1914 4472 10017
428603,18889 45445 47766 48164
1780626,7483 10957  NA
1066691,13176 39275  NA
1176789,12738 27313  NA
245151,11712 19816  NA
1707296,21938 24852  NA
42002,8228 8475  NA
15375,8048 10685 11365 12341
1972650,19893 27247  NA
1204913,13176 43352  NA
1779038,12732 25653  NA
2730701,24852 42719  NA
2235709,17224 33198  NA
2462540,10326 21903  NA
2258697,33642 40174  NA
2184061,33065 46808  NA
1388504,2979 3579 9554 49368
2430302,9839 13629  NA
2094824,13176 47559  NA
1794733,30490 35909  NA
1217963,117 19057  NA
2617836,1194 8555 14845 21137
3259608,24852 27360  NA
1586734,24852 29487  NA
3249760,6846 40696  NA
792847,20073 37250  NA
468023,9387 39408  NA
640822,26209 29487 47766 49683
1454815,8744 40376  NA
3279336,8518 12572 14355 44080
2539720,6375 35045  NA
1734998,15592 19057 24489 27966
1224962,13176 27845  NA
2076078,21764 28985 43789 47209
376046,21387 24852  NA
1713733,5258 27845  NA
2692903,17999 26209 45007 47626
1671943,5646 21903 26604 27966
501291,12384 21137  NA
2611956,13176 45223  NA
2690696,9292 29405  NA
2398555,25890 33731  NA
2353991,25477 26780 30233 33351
879794,10761 22474  NA
1407915,36274 40706  NA
155591,21903 23630  NA
2180921,4942 32650  NA
77128,10070 16797  NA
3271324,27325 39886  NA
1184113,19354 24026  NA
1179287,41777 42887  NA
3249666,9955 25736  NA
723948,19348 24852  NA
1129439,17807 24852  NA
2899653,1356 3245 10673 11352
3019862,15943 30233  NA
1115320,5612 42265  NA
2168908,34497 37065  NA
380200,21903 24852  NA
474475,6492 24852  NA
2990629,13718 18501  NA
892301,16974 32691  NA
433050,8571 13176  NA
3230728,5077 14379  NA
3134015,13176 37687  NA
2857477,27243 42475  NA
3394374,17874 25890 34126 34565
2834533,6361 13176 21137 27086
3263094,17617 25686  NA
3157020,3339 13535  NA
984434,546 5782  NA
2339152,30908 41010  NA
1458147,14778 24852  NA
1252152,9390 38777 46594 46969
2521020,24852 28458  NA
1766981,8859 19660  NA
1026922,20737 34766 38739 46616
130516,20114 21137 24852 28156
400959,1446 26209 26800 30391
2869605,24852 28842  NA
996485,2210 4605  NA
3369309,20518 43248  NA
1195665,21405 36082  NA
3130800,13733 19906 24852 49381
1872951,24852 27845  NA
1730085,32655 47209  NA
728207,6347 44632  NA
542777,1831 5771 31589 42697
2399236,1940 20940  NA
74088,329 27966  NA
1984216,45 36216  NA
208844,25659 29274 29487 48679
2679508,10084 24508  NA
1616593,5619 24964  NA
821963,24852 34668  NA
1572118,24852 32429  NA
2063524,4472 15700  NA
3229148,24852 27307  NA
2087716,5785 42395  NA
3312345,15290 46979  NA
3280704,332 16797 17795 21903
1803429,2961 26530 40485 40706
2035842,13249 21471 36263 41787
1346982,21497 24852  NA
2917205,3880 14897 17341 24852
670449,23909 35880  NA
3377162,15923 41220  NA
168323,8390 8590  NA
740725,11365 11540  NA
1005526,27576 49520  NA
3327760,24852 39180  NA
503675,16528 39180  NA
894045,5025 12980  NA
3395351,10333 21131  NA
457661,23288 43295  NA
1732590,12099 27086  NA
560375,43445 47943  NA
1614592,22963 35951  NA
2255008,13176 17794 22935 26209
1836540,33037 47734  NA
2722875,12916 36274  NA
1924225,1631 11620 13029 21650
55786,24964 27845  NA
547465,22035 24852  NA
1142711,5450 8518  NA
2307375,4957 33754  NA
352870,21137 31766 37335 45066
1823189,21709 25230  NA
184281,21174 36676  NA
2852208,23288 46654  NA
3220813,15290 31883  NA
1663157,13834 28881  NA
1788079,10957 33495  NA
1862438,5771 14882 17041 17110
2372440,26324 38689  NA
1871388,21903 47766  NA
1560488,9020 26369  NA
2870530,93 36011  NA
114223,19660 33198  NA
1183929,3 3779 4125 5484
2255695,3311 3345 4347 5280
3188785,11576 27086  NA
326880,20327 27845 33320 34448
1870303,2639 3856 4577 6212
646357,13176 49235  NA
89520,25952 48004  NA
675528,6508 13269 21137 48747
1381415,10685 15772  NA
2631530,32650 40386  NA
1718684,27845 27966  NA
310482,5785 34270  NA
1033678,7021 17957  NA
2266170,1194 15767  NA
957295,6184 10473  NA
2261657,28537 47222  NA
2788491,11494 12036 13524 21463
937047,24852 47766  NA
2480636,21903 24852 31291 48186
3058664,6184 37687  NA
3260114,17871 21137  NA
3238220,21903 35168  NA
318189,3740 4605 5876 9560
1044785,40310 43394  NA
2140972,12384 22556  NA
26301,1760 21115 24852 47766
1308611,20738 27966  NA
2537800,24852 42251  NA
1925318,7963 21709  NA
278298,6287 40723  NA
2042341,10578 18465 21137 40310
3350089,8694 42900  NA
851432,13176 19208  NA
687315,31596 36216  NA
827063,5785 36676  NA
2729022,5120 34335  NA
1824029,5785 10761 13176 44310
1225281,31717 33000  NA
1936773,28008 38264  NA
717754,13176 25340  NA
868351,6104 28199  NA
2178791,9839 14183  NA
913862,21903 45104  NA
2309177,23102 31792  NA
1743031,5031 5618 7644 8204
255430,5785 11353  NA
1979229,21137 27966  NA
857395,24852 27845 33364 44632
2135858,7693 41565  NA
2111699,23405 23518  NA
3048489,16965 18566 21137 24852
868987,20682 36948  NA
2290949,39408 49235  NA
1783238,4294 37825  NA
2646940,21903 29223  NA
3162545,10749 21903 24964 39877
2674045,13712 21497 21903 49416
863396,2078 34614 38847 47672
2969562,8707 14111 21447 47940
1459825,7255 29646  NA
3125100,13646 39225  NA
44811,3849 5450 44632 45066
1577067,24852 26620 27429 44475
635879,27360 47842  NA
2628649,17828 21903  NA
1357491,5047 7932 14299 14623
511455,14218 17160 24852 48287
1221612,28289 47209  NA
2449420,6656 26604  NA
3100289,11452 33731  NA
1446521,33198 47943  NA
1862567,196 22790 33198 33493
1054916,23645 40709 45541 46175
939076,29616 47977  NA
2569620,6287 7751 13380 22508
1727451,1217 13176 13380 20375
2486586,9124 21903  NA
3143815,2515 3480 15200 27288
1926904,5450 24852  NA
1121440,3957 6046  NA
401443,24852 44830  NA
2298279,1695 5785 13147 27086
1085722,1062 13176  NA
1816381,14218 24852  NA
199724,14233 43967  NA
1412640,13176 13263 20114 21137
2295203,12572 32578  NA
1686826,7898 26209  NA
247493,17948 19894  NA
2301915,4142 19348  NA
2530750,436 6210 10749 13176
944331,28985 35504  NA
2312281,5479 42138  NA
2904945,196 3298  NA
3347388,21137 37919  NA
1044657,19678 24964 26209 31717
722171,12341 26759  NA
1493394,13176 14084  NA
1553442,39968 40174  NA
3054135,2519 32211  NA
2070729,11712 17429 21616 25890
3249474,24852 47141  NA
2141612,12899 13176 16797 17924
2795804,27845 49235  NA
1007692,21903 24838  NA
851374,11885 12341  NA
289564,1695 47141  NA
378476,1160 3216  NA
3319245,6317 15399  NA
736211,7331 10439  NA
1786628,31661 33100  NA
2841114,28842 42248  NA
2172979,21137 26914  NA
2298955,1729 21769  NA
929038,658 1905 3395 4037
1926353,15503 22031  NA
1836586,24852 25890  NA
55472,3896 9018  NA
1425474,6292 16387  NA
2406942,8087 31981  NA
1713735,11422 29447  NA
2894915,17333 31683  NA
3019556,11827 37520  NA
616144,15155 40997  NA
943830,18040 24699  NA
1960088,5250 11688 33716 47717
358558,35510 47626  NA
2380653,5077 36076  NA
1097830,33825 47766  NA
13608,22559 35042  NA
2954869,3957 5876  NA
1899711,900 25868  NA
1222618,10132 45633  NA
359087,16797 17703  NA
1620918,30639 46045  NA
501143,20940 43352  NA
3096005,14992 44310  NA
593015,8571 9213 12341 17313
46789,21903 47209  NA
2840432,31717 46654  NA
2409804,38200 48090  NA
1081599,329 20148  NA
952402,38273 47766  NA
3262194,6341 9387 10106 13198
1185687,9182 13176  NA
1265643,23909 44799  NA
2341390,14999 21137 24561 43409
400058,1511 20082  NA
3124079,4916 4933 13944 16570
3380090,4472 20119  NA
2068596,15820 18104 24852 30668
682541,4210 4879 8518 9786
1171812,5985 12341  NA
745943,7379 14084  NA
517135,8859 35535  NA
415723,18441 31912  NA
1522890,16848 21573 24852 31495
1773736,432 5077 13176 47280
2776436,14488 18095  NA
1760498,18288 24231  NA
3199170,5077 9438  NA
1108497,38689 45066  NA
1063545,27086 38885  NA
1802689,21616 47766  NA
923048,17191 44632  NA
2336208,23483 24852 25495 26346
1142229,18599 20583 35749 41220
2139821,32455 43352  NA
2428176,15950 19575 27683 43218
2354891,18465 38400  NA
2421886,18150 28373  NA
3181932,5818 9009 13536 18432
2283204,8859 17862  NA
3120396,2966 4294  NA
3159664,812 9068 29020 31720
2904507,19348 22400  NA
86276,1688 13176  NA
347172,3283 11100  NA
2666110,28373 30776  NA
836616,19348 23763  NA
218507,6184 42803  NA
2269604,1463 2452 18531 21461
3005111,21019 31040  NA
1827096,8172 19635  NA
142291,36724 37687  NA
1354083,10761 22123  NA
3308069,17103 31692  NA
861840,5917 32141  NA
2272054,11233 12013 27936 36849
376826,5876 9421 13176 32537
1546880,6948 10060 10482 26032
2031933,26587 40177  NA
1012424,13176 25890  NA
137916,8518 44632  NA
1607941,14419 19887  NA
1482630,11152 40009  NA
3405561,5077 24852 27179 29503
2804641,4605 5550  NA
2190879,6184 6985 12271 13424
319287,16398 24852  NA
254272,940 16281 21195 21292
1602660,196 27045  NA
782013,6343 35221 44632 47626
3082857,20919 30406  NA
2155277,2855 13176  NA
2410404,4847 19156 27044 33754
1856633,16883 18027 26105 31041
2586549,21903 47766  NA
1180530,5463 25295  NA
1660933,24852 28851 38322 48487
3262241,14419 37687  NA
2952987,23044 24852  NA
905968,3999 33868  NA
626295,1090 44632  NA
2657479,35503 46676  NA
3183672,24852 45596  NA
2449097,21903 40310  NA
3269337,21903 35948  NA
2524372,22053 43248 43924 44100
2155335,12779 34013  NA
1558698,1090 4374 22124 27964
3066374,13176 38849  NA
973847,24852 28572  NA
890048,5991 9934  NA
2264377,7606 24852 39844 46979
2553602,424 26882 28993 35782
2134516,19208 29341  NA
2474991,10070 30668  NA
899305,5262 9076  NA
2607123,6347 28613  NA
1238056,12492 29691 44275 46807
3072539,24221 27509 45007 45066
2207313,4162 5973 11069 12686
1753072,42078 42352  NA
2722548,581 27104  NA
1617551,4472 8758 10210 36036
2715207,16797 22959  NA
1064461,5488 35761  NA
336692,11068 40174  NA
2597497,116 30827  NA
1627865,16797 21903  NA
2376879,31808 47977  NA
3115008,28325 29691  NA
644072,15424 27729  NA
325670,20814 23909  NA
1943020,16466 31657  NA
2361458,13176 46006  NA
669968,6087 12564 13540 15601
841865,6104 9076 27086 35383
769195,21616 27521  NA
801339,22802 38440  NA
700851,22035 49235  NA
2035503,2846 9076 17008 24184
1106616,1560 4081 19734 23256
1567494,16521 18224 18286 43352
169613,11937 26131  NA
3333180,14233 24852 24954 27841
1890343,3526 4895  NA
1554624,23909 26800  NA
2931129,25659 32578 37065 42736
1439331,17429 21616 24838 24852
884328,42537 45840  NA
2865338,16125 22788  NA
983729,46616 47766  NA
3139818,5120 14715 19691 20776
859838,17191 44632  NA
3242214,31759 38768  NA
2540104,25608 44177  NA
1634345,789 11986  NA
666895,8022 10814  NA
243757,6873 10385  NA
2641106,8048 21903  NA
3163758,3999 14218 27012 29307
143132,9076 24852  NA
2326943,15237 40490  NA
450354,3298 6087 6729 19508
951304,12060 18594 35050 40706
3021574,18727 47766  NA
1248831,5750 32605 47145 48022
1660641,22142 26911  NA
1132046,5346 12271  NA
2737449,6052 48142  NA
382330,7131 15902 22206 23709
2420092,29251 39108  NA
1047645,4268 13176  NA
2885856,15776 31164  NA
1075818,20919 47926  NA
1977374,18465 21137  NA
2454946,7521 38164  NA
1145701,19505 23020  NA
1232594,329 16341 45603 47780
2373795,7412 8518 16349 47766
1021825,19691 33081 33249 46669
896971,21137 27966 36865 44632
2010577,10607 14036 18818 24852
2491033,13176 21267  NA
3364288,7963 20114  NA
2089740,13176 16521  NA
3401108,1443 13166  NA
324825,21333 33397 36664 39545
1376638,3298 22802  NA
700803,5746 21137 22849 22935
1411185,15937 20114  NA
2508357,14992 24852  NA
1860692,196 13885  NA
249534,1069 5748 7158 9387
222269,13176 21288  NA
212472,21704 45282  NA
1161404,1463 13176  NA
2016980,13877 20842 24184 25472
2828192,21572 23888  NA
704440,17579 47766  NA
2717464,2962 6774 36178 38827
2055383,1463 27086  NA
2878332,17871 19057  NA
1950319,15693 47209  NA
2938654,22959 24852 41065 45007
1335202,3599 11109  NA
3311586,2338 22025  NA
2117046,3957 8277  NA
1492647,33000 43352  NA
1456027,1233 4605 6473 7898
542502,26165 30776  NA
2134746,10509 31102  NA
2700234,3957 20851  NA
1355980,12343 14702  NA
1592949,16570 21616  NA
