order_id,products
2327599,18078 34448 36695
37746,4799 21616 24852
1328557,37067 39877 47766
1274927,12015 20919 33548
3327803,11777 15719 21137
1078618,23233 33198 
751687,27966 28985 
833648,2120 3187 49416
1906869,11140 24838 34126
2092685,16417 32177 
3274885,40723 44953 
279105,31725 40332 46131
1032665,12606 23765 
2877894,307 5450 6825
278558,23909 48742 
1179909,8193 49235 
938725,4605 21938 
738881,40753 41165 
1348905,22935 48628 
1740056,25340 47766 
1370230,8056 44257 
3378234,3399 13948 40618
2490100,33819 48808 
1274501,7252 15541 37783
3140295,29577 47962 
1183883,28849 38944 42255
1742507,1546 21169 
191227,8758 24841 41793
2902067,7559 9438 10132
2655641,5450 11679 
3124749,2361 9058 9076
1285612,12341 35561 
797247,16139 46088 
3008244,14567 42701 
1495396,4348 24267 34969
2330342,1463 42445 
2957486,13176 39877 
758202,11422 34234 
1143246,7838 24852 
2416566,14788 15424 24759
1642829,1408 9076 10246
992965,34197 45437 
1146265,19154 21903 
2994612,24964 28842 29487
2953747,6087 8048 17207
163258,21410 35102 
767817,23579 27845 38544
1209395,2086 19906 49075
219137,43398 45368 
2188011,19660 47209 
1911818,2314 28079 
3416566,6244 29615 
3070109,5615 8536 
1241503,32566 35914 
2049915,4656 11520 12290
1634354,11576 44292 
195859,43760 46148 
952396,44142 44410 
1547664,11777 17191 21137
1155264,54 14875 37520
2627904,21267 24838 27845
1833137,5646 37897 
660742,4920 15937 18880
1751428,6184 10441 
1514534,4799 25890 
657743,13176 19820 34927
2720351,12341 19660 
2938882,21137 27966 
3331154,24925 27966 
520492,9337 34126 
1109659,24852 34862 
1013886,12140 44455 
2003307,13176 27295 
311314,1219 22935 24235
1519670,26800 28289 
1178017,12924 21011 31231
936810,1376 13259 
387334,17131 46969 
1204922,8229 14992 27360
228836,7054 34969 
1849167,36695 39475 
1234896,10749 20114 35042
2039828,25199 31562 
2378006,21137 24852 
1396686,8953 30827 
1867,21386 38456 
1330054,28985 30169 40706
1756531,14678 22935 
655973,8087 13176 21513
2111545,14233 46061 
1749918,17899 23106 33357
248903,2295 10246 17704
1711108,4920 12333 28610
3117927,14992 25146 
682479,9755 21009 
2590055,39877 47626 
2565608,11365 NA 
2475936,9358 46562 
18748,13166 25723 
3333892,13646 26915 
1621591,17652 32655 
638898,759 5148 5897
1176019,28204 44632 
2273703,771 9411 20919
470193,14553 35221 
1059566,6631 17616 
1712631,19348 24852 
2158954,1138 4086 
847155,895 13249 17630
1559511,18176 44632 
128924,5077 13176 19660
595646,890 22935 47766
1000218,21903 24964 35535
1002993,4792 24269 
2138225,4605 9426 13646
1186981,24852 47766 
145355,11520 26800 47626
897480,3952 13176 21137
245517,24852 43523 
3157700,13176 46061 
2323277,11710 47912 
3238311,4210 33495 44799
2878031,17794 30305 32277
756922,8087 13249 38739
3117268,43409 49549 
1086178,196 3298 6184
3394997,5450 5690 8277
2206565,47209 49026 
1587157,21195 23375 39275
2354729,23909 24852 48099
2171624,3464 21137 21903
483433,4462 7898 25199
1808603,24852 30489 
2628182,14870 24177 28156
2045453,30252 38689 
327710,13176 38768 46562
1984500,429 2295 4798
2720370,34487 41131 43298
674625,4796 4920 14761
2202953,30944 41212 
362899,4472 6244 7912
1320414,11520 13176 32566
1420546,13176 19820 
585255,6184 38440 38928
167589,23375 24852 
158761,1160 22069 49273
659712,196 12916 
2712127,28590 47209 
45527,5322 10212 15349
3406109,13245 33198 
307223,8670 24852 26604
654624,33452 39014 
1586972,13914 26348 41400
2582902,13176 40174 
1927300,28371 32455 
384314,6184 8048 33081
2402975,311 8380 22886
1240896,3235 44051 
2994769,8424 9337 17008
568331,432 47144 
1535289,5450 5460 19003
673679,29373 30765 
247068,6873 14233 14744
2272399,13259 23719 35561
2197965,24024 35383 
810597,21137 26209 47766
2543639,27553 30388 
94588,11520 13176 44359
2733798,1940 5691 7185
746907,14947 27086 
622720,5077 20076 24852
1817020,13176 18184 
413050,6187 10478 28931
1080999,18987 29447 46041
2941011,21938 22477 24235
1405827,21903 33147 39001
2784583,16953 43295 
3027422,16965 40001 46886
3287493,7058 25146 28577
2987490,5114 32080 
154272,25965 39040 
1514575,5171 12916 14780
3380622,9429 26113 26882
196711,13176 27845 48559
646547,116 21903 
3417574,17313 30827 
2653276,516 4317 7925
792311,35628 44632 
71853,4799 5876 13176
156156,23909 27246 32047
337079,7781 13176 24838
1511003,21966 25588 
922848,5161 26351 44632
459148,29503 32235 43631
2557582,22802 42500 
2782598,17794 22935 23165
2199650,11513 19057 
3003359,663 21137 
2675418,21903 41290 
2707771,27086 47766 
285235,18071 24852 
3060593,389 1025 1571
1956723,6729 8079 
2496963,12341 48205 
494224,1875 24852 
863621,16903 30597 
172751,18523 33754 38944
1342325,3114 14233 28993
1762305,21137 47209 
2034467,18465 24891 25025
652603,1559 9561 11782
1970196,29487 31196 40268
3126333,13176 38383 
2416718,2078 5115 25890
1755262,27845 35921 
1820089,8277 15937 21903
2129813,45948 47766 
363390,24838 39275 
522725,5785 26453 28745
617740,21616 24852 41950
2777137,3358 9411 17122
28089,24852 28824 38200
594879,39921 40261 40709
1214824,21709 44632 
2886942,5077 18288 
1532776,8277 25659 28985
3116208,10467 13712 17794
2391069,5985 8571 
1807823,9387 9486 10175
2320408,26209 47626 
1702723,14084 21137 
767133,10441 31651 
1696931,38928 48034 
2220571,16589 24852 48866
3419419,21903 41259 
2413144,10337 24852 37158
978668,27845 41220 
2908780,21903 22935 
2756982,5322 13176 31766
3399278,4274 33575 
2761520,7041 20345 43662
190327,4562 9172 10312
539792,649 24117 29503
3215477,14084 43961 46979
1378402,5248 35752 
1877296,927 5450 13873
12894,21386 24227 27288
2232706,11182 24852 24920
1744147,2966 20114 47766
975742,21903 43961 45104
2713901,24059 26209 
2778626,24852 25146 
433382,648 27841 
2510282,24964 36389 
1720568,2228 19660 23556
787109,6969 9471 18811
1320246,1463 13176 44632
3141634,7054 7461 12324
1695877,3298 16797 32650
2734840,35628 37646 
1751216,196 17122 
2544163,11146 25341 41178
1435891,12008 47209 
124863,1729 46061 
2671363,26047 38108 43662
1978303,6948 13176 
2922112,27845 44912 
722874,45594 47626 
3085944,7344 8859 12206
3337503,1529 18465 46720
703102,31490 32740 
999749,3957 26769 
1779274,5189 5928 
2383083,11744 27966 
1184756,4799 19348 
2091299,11520 13176 21903
1429954,24852 28204 38456
2087887,12395 32227 
1952332,9666 36983 
440327,4821 8834 17191
1306105,24852 37524 37594
1231971,28481 34013 
1590791,4357 4605 21903
2930443,1112 24852 43445
2168746,31964 47977 
1049497,24100 49235 
839235,18288 35199 
3100742,329 436 1639
2932186,13176 33787 
1307516,4605 11740 24852
634382,16185 38689 
2520002,24852 35921 
2691893,8020 25952 28911
2295761,13176 16083 26209
396022,15924 49615 
449024,46802 47766 
2786027,7179 19894 37141
2121983,5876 5883 13380
3151531,14862 24852 27179
2019571,4347 7963 
2944025,21386 23288 
2751891,8475 30169 
955083,29877 38159 
598392,5262 18531 
2696556,25931 47209 
560520,2057 11492 21405
3214130,1352 7079 7641
2794027,3107 21261 38228
31731,28985 31717 
1752988,8955 21288 33198
1566333,4472 7205 35815
520476,12508 43209 
1771272,1940 12919 17615
665277,8571 16797 
2858670,15057 27985 
1980392,6046 26209 
1786553,28204 34050 
3364222,7969 16194 16555
659766,16521 20119 21709
3400286,13176 37710 
2143641,24852 49683 
2075741,18465 38689 
1141938,35649 47209 
1842468,5449 12440 
1138365,32691 40002 
137252,130 11759 21986
558089,23457 30754 
737036,4455 22819 24852
2529258,128 13176 30450
3117887,4288 48679 
2961628,1181 44799 46979
562214,5782 16768 
2719134,2091 31553 37029
744848,25211 27885 
1655482,3696 5422 8016
1354944,8174 37067 40852
828403,21903 44632 
1080463,4920 24852 
3119170,15399 21376 45123
73051,4472 8424 17789
710208,12756 17600 28204
2917784,24184 24852 
2561997,1944 27033 32403
77370,14058 14651 24012
2527797,258 37496 43522
1402024,17548 28913 33671
3405262,30776 31231 
973986,43772 46654 
687736,42078 44771 
2612274,22298 23383 
1947213,18908 21267 23044
422325,33395 36796 
135856,10957 45064 
2913281,24535 27845 28289
3203682,5120 27019 
157345,2876 14233 25466
2228087,10151 24852 
1977052,162 27845 
1377484,17183 30850 40198
1946263,3951 8574 10831
1359703,5068 20518 
930302,2210 6975 24320
178660,18027 43209 47630
2246939,9881 13712 24954
3350033,260 49235 
797099,5077 43789 
3165891,196 13424 36472
1448303,32570 33754 
1197794,6758 13378 
992736,25043 49141 
3052486,4317 6101 
968686,24852 26165 33055
2096363,13263 24838 36425
3346983,22128 39397 
1004868,16797 44359 
913800,1443 27845 
2686148,10125 17949 
2346417,35951 42585 
341635,4920 33041 48628
1148496,25608 33198 
1717384,17279 19691 
44877,5258 23662 
704339,28593 33731 
672853,329 43044 47610
927131,24362 24968 
782851,4210 13176 13517
725367,25890 30695 31651
439557,25197 44167 47185
1590934,24852 34969 42244
2439416,12302 33548 38241
249214,4210 38775 
1570668,21616 28550 
1948645,24852 28204 
1835164,11520 47209 
636246,5785 7131 10490
174298,27554 32864 42637
1135549,39928 47766 
2704410,5077 22963 
1256653,13176 14486 35221
3224685,11210 17316 23293
2415485,196 40939 
924683,11437 44561 
1257759,35992 47766 
1224182,7862 9431 21292
1706213,24852 47766 
688305,8230 16797 42221
975279,10305 24852 28204
902586,21903 24830 
2679302,17191 44632 
438369,27966 36695 
2545027,8424 29373 35123
208852,16797 32747 
1148180,16696 29487 
2487802,3868 10813 25160
1140219,4916 43799 
902227,128 432 
605898,196 13176 
1044099,196 7733 26698
2006975,13378 36557 
718417,24852 29429 38714
291860,6184 27845 
1449427,4210 7963 24852
3263705,10749 29307 
27357,7054 21903 
2738599,21903 28842 34049
529453,11440 28593 30639
2455509,45007 47766 
2176765,5876 22640 23383
1694532,32230 41588 
1808876,5258 10258 13525
77060,4210 27086 
3218868,13176 38928 
3412576,13176 28597 
2601342,6656 43014 45007
723168,7715 11143 18992
1260293,20345 23044 24561
2601914,7538 36691 
2498763,13176 24838 
824347,24852 25146 
1952402,7781 21137 
676068,24852 34234 
523478,32978 39180 
377602,27845 44765 46584
2710286,10749 39275 40941
2129881,24235 36011 
333248,2822 3480 5025
1514037,13176 28204 29447
1705770,10722 24852 43209
1717550,7165 14895 15312
3119894,21890 37774 
3397191,13176 19820 
1337456,28985 37687 
839920,29309 35413 35546
676998,13176 27966 47209
1668448,1729 11759 31343
3137320,18811 19002 
2163579,32331 32650 
608077,196 5258 43352
1751904,1158 9390 13263
1447440,13819 38387 
1980304,32465 37213 
2313563,8866 13176 
621151,1729 22802 
139986,8424 46979 
2768102,4317 10231 16349
1558794,18670 28613 
481407,18523 33909 
1534885,26172 34165 
1347472,13176 39814 
1737824,2120 15386 
2465758,6347 20995 
1143899,8638 45066 
951069,17915 39877 
1724444,17794 19057 
3189605,5451 20082 
892216,19478 21497 
196402,27156 31912 33081
2184920,21295 25138 42265
1702462,27522 27966 36011
1205009,13176 21903 43352
2122619,13176 43295 
1628663,2326 9825 
1640247,17924 41596 
2615875,11782 15860 29447
2937862,28448 32655 
2401520,27086 35361 
2938199,30233 44632 
1691781,7862 21769 35561
1359614,6066 19828 40939
139568,31387 34502 
2858963,17794 21903 49383
247246,26346 49131 
1655368,13176 30233 49610
893075,6137 16753 17859
1408367,4981 29363 30340
2820465,6510 34829 48812
3190954,7126 9387 
1429725,24852 27966 33037
1300435,19820 24838 33065
2996131,21903 22935 27086
514352,9076 15446 
540803,44632 45866 
1157453,33279 38928 
3415967,35968 39877 
2440964,1463 6238 12916
3350281,19604 23909 
2948563,27985 33614 
1400804,196 3265 
1180306,21292 43352 
2178049,13176 20518 21903
238676,18681 21372 43941
2539459,3957 20084 
379186,7018 18128 21903
3076689,2452 13176 21137
2629489,5782 20030 20378
1397244,7388 24852 46226
2883129,28985 37646 41787
1585803,5876 8774 10749
3392612,31883 37971 47492
859479,14252 19348 
2653817,7175 11538 13176
2677867,7054 18918 
2357128,3431 24852 
1741363,10116 22395 35221
565838,2825 7948 13870
2572426,10580 15923 18109
1503313,40961 47766 
894820,22309 37063 
855273,16973 47626 
1211038,5380 13176 21137
2581861,12935 23233 
1616389,7485 24852 46979
1777327,21137 39589 
748808,13176 27966 46667
2109092,15991 27966 
1374981,17920 46802 
236295,12941 41057 
535014,5337 25890 28156
2403318,266 30776 
2522584,15417 32810 
396390,11821 23909 
3014256,15134 17896 
566120,17341 20682 
2121938,6383 24852 
2179254,13548 24852 
2480507,15950 26856 34584
2437662,24852 49236 
2546517,21616 42445 47209
2344567,5479 42425 
2423442,22724 27200 
1917587,10339 49235 
95412,8667 18994 26209
485328,19678 21872 
375021,4605 27521 39409
509454,13176 13499 14233
257394,4086 11182 16953
2305709,2825 4605 11777
1183230,13176 38768 
1341738,33198 47209 
1190768,19691 39534 
1219838,42719 42987 
1967775,5212 18465 47209
615898,2339 16965 33527
1852111,3896 11520 
369427,13852 21938 27608
2862740,13517 32833 
1917925,890 10831 22935
1605572,6347 24852 
2171864,2086 5228 10385
270341,18339 37489 
23910,6184 12427 26348
180613,31717 47209 
2508926,14947 24413 24852
2728755,13176 39275 
174921,24838 27608 
178579,24852 42383 43867
2980481,7217 30391 42585
3206181,196 3676 37774
2981946,33198 48215 
1225255,13646 38313 
3343277,5876 26620 46383
1246309,33754 40571 
39835,19057 30406 39877
88435,24852 47209 
2657901,14678 28985 
1667729,26321 26369 49683
553523,12032 18234 28985
1336260,5876 24852 45104
776253,1695 1940 49235
1029720,196 6184 12427
541477,29672 49610 
1531035,24157 31766 
2654211,432 15700 22454
289807,45 10673 25783
4353,46676 48527 
1986500,3999 19348 23341
1059267,13280 27104 
1267060,5322 7503 9623
1546382,21038 41271 
729294,196 19348 20518
2448070,616 2536 
1095977,28921 29077 36554
1162162,30169 38456 45123
876610,14379 29315 
3147895,13269 44786 
2621582,744 5805 
1967153,26209 35951 
1844211,5584 15783 24838
3375629,24852 30391 
3217711,8953 43154 
941945,27323 28204 
1240807,196 19660 
1279567,10070 46979 
3300348,6184 9020 30450
2636301,4313 21131 36307
2594705,4102 4451 4920
541652,23044 30135 
2628923,24852 28745 
356345,15772 30827 39275
710197,377 35412 
3220018,4210 37984 
584877,22129 47626 49683
230490,1234 31915 39877
1046255,7104 14167 22084
2764209,19862 27729 28782
1551919,13176 49610 
1235515,13176 16797 27966
183644,8571 41483 
2137502,21137 39928 47209
2275209,14146 47141 
2992871,32412 42768 
3396081,27966 30391 47766
826456,16797 42500 
836922,28993 34969 
3144641,8929 45223 
3129906,18234 21137 
2514309,1468 5212 9595
2022301,14355 20760 
922056,1560 10473 26553
2800141,663 3384 7925
557928,10070 24884 
532553,21903 44765 
368160,13176 33754 37687
2088158,6613 7131 26348
2855641,28289 38164 
1982983,14992 49235 
2189090,41787 45005 
834319,1875 5818 7969
2731836,12606 22802 
1920952,10749 21137 
946891,4595 5742 13230
1527854,6873 11520 
2199988,7781 13176 
211427,10221 13176 41220
685085,1577 10831 12060
2086217,21903 37220 
2825024,20119 30353 
2940764,19057 22963 24852
981289,6046 31439 36431
214997,8859 16759 33198
470272,141 4163 9477
1073681,13575 31759 35951
359600,21903 34688 
1375172,24852 25133 38164
149146,260 7736 24852
1360054,21137 40268 
1321775,37919 46061 
54392,7862 12341 
2811299,28204 39190 
817103,3376 17630 21137
708810,10212 17807 
1357723,5646 15399 
2485971,25852 33198 
3052490,10017 36735 45154
2211739,5479 18564 
2754871,26298 38739 41844
548166,14715 27156 
131012,2495 28760 
2875902,18811 29410 
185127,329 13176 
1921954,4461 4605 7021
605513,659 6799 9075
2041529,14897 45948 
376522,32911 49235 
8989,28553 28934 
811335,8048 13176 
2207953,19660 28204 
799379,8048 8571 16797
1451659,16797 24838 33120
3312768,35221 45603 
2647130,15541 21137 39275
2127339,4920 24852 43858
2003214,13802 17583 18969
2531879,29487 36144 47940
2034,47209 47626 
93611,3798 12341 30827
1007589,15925 20561 
111635,14233 33198 
989170,20955 30696 
1450083,20119 24852 27608
211589,10070 20580 
867872,20574 45066 
293167,3800 5386 15324
1263717,17316 29487 
1812641,11440 24852 
2230842,28849 44570 47766
231509,35902 39990 
397073,21938 23537 33827
1254922,23765 30709 41665
3060622,13707 38200 38569
1858736,15784 21570 38374
82951,24852 41588 
919239,13176 16797 28199
1568713,18531 27845 34126
2760759,3020 3963 7175
1279519,19057 22035 
665968,47792 49583 
2578442,19660 37201 
3163086,17434 27966 37067
2585290,27845 37646 
225968,11520 20995 24221
2530979,702 3265 6166
2448938,17794 48775 
969315,5077 30233 
756085,13129 20590 
2227421,7781 17825 
1697538,27985 44142 
1933309,26148 27845 
878915,25272 33120 43735
643588,27845 27966 33000
274663,3308 9387 16797
1633612,907 26115 32478
2204593,116 26900 
2970496,46842 49605 
1437896,5077 25804 
2244263,63 781 5077
1784028,5785 15038 19660
3331092,21227 38693 
1595446,790 16757 46957
334371,13176 27966 
2417957,5029 6474 20754
2529358,13176 16419 24838
2719625,6347 40982 
582386,13176 21925 44632
1456126,10702 34358 38890
2282630,23719 45806 
1400139,23645 42828 47209
474311,9076 13176 23985
86649,9755 36070 46313
1459697,13176 44632 
1675952,2225 28083 33632
172135,4462 4472 19057
86956,32139 38453 
3287953,1542 5637 43758
2662054,2825 21903 36640
2106943,23645 27344 28204
1301877,28634 39276 
1828270,1217 1263 3800
410650,4091 41290 
578508,5212 6347 13176
427339,5785 12395 
2499965,13176 47788 
3126113,38946 45161 
3175919,7644 24852 
2947543,24852 28823 
2042709,28780 45036 
2049761,5876 22565 32650
1679109,20114 34969 
2630849,2962 46226 
1929934,5077 47766 
320993,11266 43154 
1754821,16185 46088 
345939,36011 40706 
30202,21137 32655 
885764,35056 44843 
2277839,15053 32478 
1181285,33548 38241 
1539485,21053 26384 47766
1093936,4724 8803 13176
2129406,4605 11408 15399
2759937,21848 45066 
2625966,13176 19660 
2007095,14233 21137 
2136358,16797 30442 48230
2430041,17794 22935 44359
3346089,22677 47626 
387934,33000 38739 45371
1978500,13176 17794 19057
1509513,5769 44987 
32878,11665 20119 
3132191,13176 18523 36011
190711,5794 19354 
430170,2876 12232 41970
762494,7485 25890 43961
1792953,40002 47626 
1768798,1202 1940 2745
2974965,18669 33720 
3142010,153 5431 6908
1007381,1069 4778 5077
2859235,4125 36135 37011
1668407,329 3957 47209
3360735,3634 16797 30489
1179503,436 21137 25659
810025,16097 33754 
2838164,14233 33234 41290
869891,5373 17795 18234
2679500,196 4920 6184
1471814,12785 31116 
1402725,16185 21137 24852
542070,21792 24852 
1864767,5451 35951 46979
1807015,1511 33722 
1031543,32655 47280 
473173,13176 35935 44359
175758,17630 35914 
3252309,20518 32478 37104
959698,5120 21405 27966
468227,27966 47626 47766
1042725,42495 46820 
2973681,32017 38293 
359245,22035 23291 33929
2779730,4595 7361 7388
3116968,780 5785 6774
2829393,18689 25817 
2472856,12941 28278 45633
1417671,45 5782 9284
3284980,14817 25985 47141
619968,10673 17341 32239
1948598,5212 26298 
2268406,35951 47626 
1783048,13176 36550 
234101,7063 8174 12016
764267,28985 40332 
550678,11759 16732 21573
21969,21019 25890 
605057,24489 39561 42450
1305037,8571 49621 
2843220,260 14467 16759
2035072,13176 44632 
2179496,16714 21288 
2669239,15772 16797 
711006,10333 18610 33091
1787507,9830 21721 39670
2594887,4753 5114 14211
3390757,13176 35652 
2137365,29244 35045 48239
1537640,21903 47626 
644832,24852 33787 
841569,14233 19488 31654
2411164,2295 8518 18465
2865310,19660 31663 44910
2424401,5115 24010 
1247090,4605 14992 
328280,13176 27663 
1351686,11520 35914 
1522825,23568 31964 47977
213683,30489 36772 48737
2101156,644 19612 
639496,13176 29223 
2607921,116 196 
1430790,10749 15290 24024
3067849,11520 22963 23765
59877,3856 38996 
1198939,22920 23172 49355
658896,23165 25012 34009
535505,8710 9203 15842
1879922,13252 46988 
105606,26088 33000 
1900114,5785 24852 27966
1159567,4920 24852 
736440,14001 21195 22469
643673,117 48240 
1130330,17429 28535 35939
69937,5015 5876 13176
315055,1700 27086 
361870,10673 24852 
2946333,24852 27124 31172
3086380,19348 22124 24852
1020203,3265 4724 6184
1478620,28570 43789 
1460474,12916 24759 
3276889,781 24964 49235
1008145,14267 17821 23586
150458,13225 30599 35503
1951712,4605 40277 47626
2823899,1940 16234 
3221830,26620 35221 44632
1742537,24186 36011 
1316315,21903 27966 35306
1411635,9839 46204 
1108537,21137 31717 47209
568784,22935 27104 
288920,24703 34050 
24131,1504 3397 11707
3362584,17795 21137 
26720,5025 9018 24964
1975969,27794 35914 
523090,11598 27845 47682
394694,1465 24852 
1839199,21616 44676 46654
2377429,6568 7090 32360
482627,45840 46820 
3209387,24852 47766 
966193,9175 33504 
401415,5025 24852 25640
1243393,7498 21137 21295
3114862,7862 46061 
3043051,6184 8525 
1199504,11408 27683 
2879480,36020 45063 
1242029,5785 24852 
2116474,13575 46061 
2512965,32553 47626 
2480123,30827 39275 
709784,4605 14897 20114
3400442,28842 29487 
1223135,2713 5315 5746
1974436,5646 35842 
2154217,1700 10957 11281
3399642,1090 1940 30850
2337842,5586 45335 47114
2952283,6846 22952 27388
427345,9623 34862 
2368324,18465 20339 23909
2102728,47626 47766 
1059752,2754 4034 4605
571104,1540 25705 38293
3314393,13176 19057 
577199,27307 33109 49139
248340,30121 36956 47977
3208315,19660 42500 
2038388,9601 15040 28413
893550,7736 42731 
1519581,28 5566 
708209,3345 24852 28790
1975418,34466 45007 
1517859,8859 24852 
1851481,21938 26209 37646
2725139,5194 9560 10163
2296634,3835 4472 
1632043,23909 26882 33548
1172771,11090 23288 
2640952,6052 43734 
1813792,11252 23204 
2593165,21903 22935 29127
3009076,5479 29987 
2350382,30958 35221 49191
52853,13176 41488 
2440090,12576 47766 
3358290,4920 5240 24852
478262,13733 47766 
1260294,15424 27730 31683
1057656,4193 40469 
1425170,3856 5077 8744
2024785,13176 32655 
1424295,13176 41220 
1396050,2786 17316 24419
464440,5479 24852 29344
203873,2962 8277 9741
3225988,24852 44471 46584
1084015,2643 6046 8424
2253600,27086 46906 
3088979,890 2295 7021
254211,13176 32579 
1911278,1240 14126 45007
855436,22281 31985 
2616032,8277 17847 
831937,1337 4232 4605
1046017,13176 29077 46616
2261175,37691 41605 
2360809,8012 42445 
1684508,24852 27392 
2966038,10761 21616 27845
2534526,21903 49520 
97668,13176 25138 
1902973,13176 42900 
2717899,9018 13166 24852
584911,4565 6297 10957
1498999,38928 39275 
1251119,24852 28204 
1772218,8368 44987 
1407588,24852 36878 42735
1640090,41983 44632 
2817705,35815 35951 
1034640,27845 35383 
2763228,24184 28703 
2509548,4605 16797 44292
972061,6369 13176 37250
1088321,2063 2950 3243
2588650,4210 45123 
2838237,432 21903 27531
989253,13176 42307 47209
270672,21137 27845 37646
1536067,276 1559 1616
585843,33294 38322 
1280465,17902 27790 
2303671,3774 19604 23909
756861,3389 19076 25544
2926839,9182 11520 
91850,35252 40338 
2729926,196 23888 
910843,21137 24852 
2513633,5976 18855 28199
3004084,18441 21137 21292
1410981,11266 16135 
117181,5818 9076 22788
662169,11520 18281 41787
3059154,24852 27470 29118
1772709,24852 40120 
2148467,21137 27845 
2767104,19611 39928 
2116953,5479 38205 
1707881,8465 10621 21405
2709470,10117 27985 
89207,7026 7350 
3323225,21903 24852 
1646403,2180 5652 5876
1781883,8953 12341 
1140303,24799 36676 
722216,4942 30958 35223
508446,19677 30812 35750
195693,31759 38928 
1283069,6568 38067 47977
2195249,5450 9779 42865
2988657,24852 42585 
2392759,13176 35951 
49209,5819 37294 
1541324,12980 18465 31717
3186458,25890 40545 
2957040,6291 9839 11889
1535646,19068 47409 
2348378,329 13176 
117423,5876 15649 
1176404,27910 38928 
125207,43693 49279 
309215,13712 19849 26209
804617,40236 42731 
1386499,39409 41808 
1907498,24852 27845 
2248236,14633 18583 31724
296946,1194 32655 
674874,19057 43504 
1159585,11987 14168 17316
420985,24852 38689 
1383831,2923 17316 43928
1324778,10912 24852 
3366985,16920 20119 44632
2639890,13984 37158 47626
509308,25138 27845 
565022,37688 44632 
1297426,24852 41787 
653141,5068 6087 6729
1970370,3298 12341 37317
1435713,5550 27966 
2186463,130 6184 13176
2126647,31717 34126 47626
1856932,11422 17835 20250
3277028,2314 4098 7673
1161962,130 43154 
3154639,12621 19574 32779
901953,13914 14419 20940
2352790,329 9550 27521
846116,4945 32231 37687
1651966,4956 9175 21311
1295176,41844 46886 
1349715,30233 41787 
2379790,5793 43565 
1702946,6104 13176 
1664843,2530 25008 25049
664834,4605 13304 38400
998183,17638 21462 43693
1948673,13176 25598 49235
989000,3849 32230 45104
126297,26047 36011 41950
1812284,5456 8424 9598
999331,3664 48015 
687448,34012 34969 
1362258,1932 35383 
1695436,3265 19763 
296258,29632 46906 
1139674,6348 43928 
718731,3464 16168 23230
2224718,2183 3248 7287
39717,25 34456 43013
550717,5077 32655 
1320660,30850 32156 47977
319394,34126 47766 
2107292,2962 24830 
581333,13176 34817 39558
1830916,22882 27196 35921
2224921,24673 30121 
1660327,4210 5479 
2847532,27360 27730 37387
3185853,1427 2913 23685
2489411,14233 14715 18302
3058323,6184 10441 
1508188,18610 34050 
1972431,14947 21709 44632
286464,2568 5450 5463
1058283,4942 21903 49683
426264,117 47209 
2289733,4781 24385 
2904544,18926 22124 
2771520,31683 39276 
991959,12419 22825 33401
16148,3990 3992 12801
1869705,9623 29995 38228
1908610,11520 38453 
2604180,6615 18471 23634
797200,21150 31981 
1214247,36606 44632 
1920172,33754 38689 
634701,11885 13176 26209
1456553,116 651 3298
3412436,19660 35887 40852
2079766,16703 32141 
1577763,37276 44000 
1239501,12087 29553 47800
290062,6184 8571 
3071184,14129 17122 
1500978,10441 13176 
3355984,2014 2447 4421
410158,1935 7615 42139
2361826,45200 46720 
2805034,24852 43122 
80328,3957 22959 
2807475,4605 14233 32566
1624681,13944 16696 46941
729057,13176 21903 24010
1158584,11182 24852 44799
3307440,27845 49235 
288943,13176 28199 
624295,28756 40396 
1452277,13176 40878 
1034815,13176 47156 
822885,6385 13249 21497
737373,17948 24489 
247587,907 6901 19343
1925906,14633 19261 
1029413,4731 32538 35347
2782120,21288 22507 
2375552,24852 47209 
1927887,24604 33819 46023
1722598,11090 21137 
1228954,8571 36534 
446509,5785 20161 
984604,37646 38383 47766
2574060,10768 27966 
2522179,13176 16759 45007
1480139,24852 33855 39275
1667246,21137 45504 
2543178,6182 30489 36672
2293666,13086 21936 
1554930,21903 41220 
2569722,9290 20082 
1354978,11182 13936 14146
86061,1463 25598 
3050743,5876 19057 39928
613158,22035 24852 27845
1571348,18020 26873 
2649030,11422 41588 
3266442,5115 40174 
690863,9839 41757 
3198569,5449 5479 9689
2193330,2966 5460 13385
1566124,12341 16283 38768
1885166,8478 26209 30233
2472573,5422 8873 19734
1176196,9644 31222 42447
3023587,2120 13944 38291
3221091,24242 36490 38944
2923428,29987 42701 
1368366,5479 27845 
2129453,18184 29180 38694
1607628,9804 32553 
1905311,13176 47209 
2428554,5652 8174 35221
2059221,5853 7311 11997
245438,1103 9339 9755
2270796,12658 25551 
2965852,14652 37158 
2091949,45066 47719 
363621,11250 12341 48733
1106556,1783 18370 21903
527622,14652 25533 35951
1708857,2073 14114 19006
248420,2855 11520 
2569408,5077 19348 
1800513,24852 28842 
1155353,8615 28137 44210
3083005,23806 24744 
1999784,2966 17316 
2616933,24852 44142 
1261545,13176 24838 
509888,24852 27845 38622
3027542,13712 28204 
1323879,11310 13176 35939
2002299,45535 47626 
1998719,196 32455 38928
203054,4377 42888 
2296234,12980 47766 
2242330,23909 47209 
2806945,7963 8103 14074
290990,23322 24852 41406
1040597,32622 46516 
1563827,21137 27845 
2111448,5782 24852 29487
154287,19863 48035 
1863737,24852 37141 49683
140015,11136 20460 26131
1195531,714 10032 11322
